merchant_group,merchant_name,cc_type,cc_code
Office Supplies,Wilson-Jones,Wire Transfer,62403
Travel & T&E,Riggs PLC,Wire Transfer,53358
Logistics,"Huang, Cole and Pacheco",Online Payment,59012
Utilities,Rodriguez-Johnson,Adjustment,61270
Software & SaaS,Russell Group,ACH Debit,62403
Office Supplies,Willis and Sons,Wire Transfer,62403
Utilities,"Pugh, Henderson and Moon",Online Payment,53169
Software & SaaS,Hooper PLC,Adjustment,69309
Professional Services,Jones Inc,POS Purchase,57164
Professional Services,Navarro-Munoz,Online Payment,59012
Professional Services,Warner-Gibson,Service Fee,63746
Software & SaaS,Rowe Group,Online Payment,53070
Marketing,"Higgins, Strickland and Martin",Wire Transfer,68089
Professional Services,Gregory-Watkins,Wire Transfer,68089
Software & SaaS,"Mitchell, Nelson and Flores",Refund,62449
Utilities,Ruiz Ltd,Online Payment,53169
Marketing,"Pollard, Simpson and Johnson",Refund,62449
Travel & T&E,Jones-Young,ACH Debit,65054
Marketing,Moore-Bass,ACH Debit,62403
Travel & T&E,Reid Group,Adjustment,69349
Office Supplies,"Beltran, Lozano and Mcgee",ACH Debit,52848
Professional Services,George Group,Wire Transfer,67571
Logistics,"Huang, Cole and Pacheco",Online Payment,59012
Travel & T&E,"Lee, Horton and Snyder",Refund,69726
Professional Services,King-York,Adjustment,69349
Software & SaaS,Hernandez-Jones,Wire Transfer,58667
Travel & T&E,House-Glover,Online Payment,53070
Travel & T&E,Bishop-Goodwin,Service Fee,63746
Office Supplies,"Burns, Hernandez and Ryan",Online Payment,53169
Software & SaaS,Figueroa PLC,Service Fee,53039
Professional Services,Mitchell-Jordan,Refund,69726
Utilities,"Pugh, Henderson and Moon",Online Payment,53169
Travel & T&E,White Ltd,ACH Debit,54572
Logistics,Coffey-Phillips,POS Purchase,57164
Travel & T&E,"Romero, Gonzalez and Brooks",Refund,69726
Logistics,Reynolds Ltd,Service Fee,68089
Marketing,Harrell LLC,ACH Debit,52848
Travel & T&E,Bishop-Goodwin,Service Fee,63746
Logistics,Abbott-Munoz,POS Purchase,57164
Utilities,"Kim, Gonzales and Mills",Wire Transfer,68089
Marketing,Dean-Jimenez,Online Payment,59012
Marketing,"Ramsey, Whitney and Coffey",Refund,57223
Professional Services,Galloway-Wyatt,Adjustment,69349
Utilities,"Mullen, Brewer and Hernandez",Refund,69726
Software & SaaS,Schmidt PLC,Recurring Subscription,61029
Marketing,Howard-Jordan,Adjustment,69349
Office Supplies,Davis and Sons,Refund,57223
Marketing,"Miller, Ramos and Coleman",ACH Debit,61270
Logistics,Santana-Byrd,ACH Debit,65054
Marketing,Hancock and Sons,ACH Debit,65054
Professional Services,"Rosales, Mitchell and Hines",Adjustment,69349
Software & SaaS,"Adams, Zuniga and Wong",Service Fee,63825
Marketing,"Pollard, Simpson and Johnson",Refund,62449
Logistics,"Carroll, Sullivan and Bass",Online Payment,59012
Travel & T&E,Pollard and Sons,Recurring Subscription,61029
Travel & T&E,Young-Allen,Refund,62449
Marketing,Cook-Hines,Service Fee,68089
Professional Services,Larson-Holloway,Online Payment,53169
Logistics,Price LLC,Wire Transfer,67571
Professional Services,Gregory-Watkins,Wire Transfer,68089
Logistics,"Woods, Calhoun and Schmidt",Refund,69726
Utilities,Vargas Ltd,Online Payment,53169
Travel & T&E,"Barnett, Rogers and Snyder",Wire Transfer,53358
Logistics,Torres-Pope,Service Fee,53070
Travel & T&E,Bishop-Goodwin,Service Fee,63746
Marketing,Reed Inc,ACH Debit,61270
Utilities,Estrada-Nolan,ACH Debit,65054
Utilities,"Pugh, Henderson and Moon",Online Payment,53169
Professional Services,Davis-Gregory,ACH Debit,52848
Marketing,Bryant Group,Refund,57223
Software & SaaS,Russell Group,ACH Debit,62403
Software & SaaS,"Hall, Baker and Moody",Online Payment,59012
Software & SaaS,Cordova Group,Online Payment,53070
Travel & T&E,"Anderson, Roberts and Gilmore",Adjustment,64719
Office Supplies,Anderson Group,Wire Transfer,68089
Travel & T&E,"Beard, Peters and Black",Adjustment,69349
Logistics,Sanders-Espinoza,Wire Transfer,51423
Travel & T&E,"Bryan, Smith and Booth",POS Purchase,57164
Utilities,"Gardner, Robinson and Lawrence",ACH Debit,54572
Office Supplies,"Wood, Ramos and Sampson",Wire Transfer,68089
Software & SaaS,Chandler-Edwards,Adjustment,69309
Utilities,"Kim, Gonzales and Mills",Wire Transfer,68089
Marketing,"Marshall, Dominguez and Welch",Wire Transfer,53358
Logistics,"Miller, Harrell and Reese",ACH Debit,65054
Marketing,"Becker, Taylor and Davis",Online Payment,59012
Utilities,Fernandez and Sons,ACH Debit,61270
Utilities,"Evans, Stewart and Walton",Service Fee,53039
Logistics,Davis PLC,ACH Debit,61270
Logistics,"Lloyd, Mckinney and Collins",Service Fee,63746
Travel & T&E,House-Glover,Online Payment,53070
Software & SaaS,Rowe Group,Online Payment,53070
Logistics,Sandoval-Cunningham,Wire Transfer,58667
Office Supplies,"Smith, Montoya and Evans",Wire Transfer,53358
Marketing,"James, Stewart and Higgins",Adjustment,69349
Professional Services,Jones-Fox,Adjustment,69349
Marketing,"James, Stewart and Higgins",Adjustment,69349
Travel & T&E,Bass PLC,Service Fee,63746
Software & SaaS,"Henderson, Cox and Cox",Adjustment,61270
Travel & T&E,Carter Inc,ACH Debit,54572
Utilities,Novak PLC,Refund,57223
Office Supplies,Schmitt PLC,ACH Debit,62403
Software & SaaS,"Hoffman, Santiago and Jenkins",Wire Transfer,67571
Professional Services,"Matthews, Smith and Hubbard",Wire Transfer,53358
Travel & T&E,Brown-Copeland,Service Fee,63825
Marketing,"Higgins, Strickland and Martin",Wire Transfer,68089
Logistics,Gray-Mayo,ACH Debit,61270
Marketing,"Rodriguez, Brennan and Garrison",ACH Debit,52848
Software & SaaS,Moore-Collins,Wire Transfer,58667
Utilities,Ruiz Ltd,Online Payment,53169
Office Supplies,May-Ross,Wire Transfer,53358
Marketing,"Ferrell, Rice and Maddox",Refund,57223
Professional Services,"Lawson, Morris and Ramos",POS Purchase,57164
Software & SaaS,"Burke, Martinez and Riggs",Wire Transfer,67571
Travel & T&E,"Rivera, Johnson and Wiley",Wire Transfer,53358
Utilities,"Watts, Robinson and Nguyen",Refund,62449
Utilities,Lopez-Martinez,Wire Transfer,53358
Office Supplies,Nolan and Sons,ACH Debit,54572
Travel & T&E,Gay Inc,Wire Transfer,51423
Professional Services,"Rosales, Mitchell and Hines",Adjustment,69349
Utilities,Atkins PLC,Online Payment,59012
Utilities,Rodriguez-Johnson,Adjustment,61270
Marketing,Ramirez Group,ACH Debit,62403
Software & SaaS,Jones and Sons,Online Payment,59012
Software & SaaS,Hughes Inc,Wire Transfer,67571
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Travel & T&E,Stanley PLC,ACH Debit,61270
Professional Services,Morales-Jones,Adjustment,69349
Logistics,Gray-Mayo,ACH Debit,61270
Logistics,Torres Group,POS Purchase,56515
Professional Services,Medina-Navarro,Service Fee,63825
Professional Services,Chapman and Sons,Adjustment,69349
Marketing,Henry Group,POS Purchase,57164
Travel & T&E,Carter Inc,ACH Debit,54572
Office Supplies,Valentine-Holland,Wire Transfer,53358
Professional Services,"Diaz, Gibbs and Smith",Recurring Subscription,61029
Professional Services,Welch-Hogan,Online Payment,53169
Travel & T&E,Hernandez Inc,Refund,57223
Utilities,Jones-Lin,Service Fee,63746
Logistics,Boone LLC,Service Fee,63746
Professional Services,Mitchell-Jordan,Refund,69726
Marketing,Howard-Jordan,Adjustment,69349
Travel & T&E,Pollard and Sons,Recurring Subscription,61029
Travel & T&E,Young Ltd,Refund,69726
Marketing,Moore-Bass,ACH Debit,62403
Software & SaaS,Short-Garcia,Wire Transfer,62403
Logistics,Price LLC,Wire Transfer,67571
Travel & T&E,Reid-Poole,Service Fee,68089
Utilities,Vargas Ltd,Online Payment,53169
Office Supplies,"Thomas, Murray and King",Service Fee,53070
Logistics,Price LLC,Wire Transfer,67571
Travel & T&E,"Valentine, Joyce and Murray",Wire Transfer,51423
Utilities,Jones-Lin,Service Fee,63746
Travel & T&E,"Romero, Gonzalez and Brooks",Refund,69726
Logistics,Tran Inc,Service Fee,53070
Professional Services,"Mccall, Hanson and Alvarado",Wire Transfer,67571
Software & SaaS,Short-Garcia,Wire Transfer,62403
Office Supplies,"Kennedy, Johnson and Lucas",Adjustment,61270
Professional Services,"Rosales, Mitchell and Hines",Adjustment,69349
Logistics,Torres-Pope,Service Fee,53070
Logistics,Tran Inc,Service Fee,53070
Office Supplies,Davis and Sons,Refund,57223
Logistics,Wells Inc,Wire Transfer,62403
Marketing,Morrison Ltd,Service Fee,63825
Marketing,"Conner, Li and Santiago",Refund,69726
Travel & T&E,Curry Inc,Adjustment,64719
Utilities,Ruiz Ltd,Online Payment,53169
Utilities,Atkins PLC,Online Payment,59012
Logistics,Davis Ltd,Refund,62449
Logistics,"Lamb, Martin and Kim",Wire Transfer,53358
Logistics,Smith-Grimes,Refund,69726
Software & SaaS,Davis and Sons,ACH Debit,62403
Software & SaaS,Cordova Group,Online Payment,53070
Travel & T&E,Stanley PLC,ACH Debit,61270
Travel & T&E,House-Glover,Online Payment,53070
Travel & T&E,Hernandez PLC,Wire Transfer,62403
Utilities,"Evans, Stewart and Walton",Service Fee,53039
Utilities,Rasmussen LLC,Wire Transfer,63825
Travel & T&E,"Romero, Gonzalez and Brooks",Refund,69726
Logistics,"Lloyd, Mckinney and Collins",Service Fee,63746
Marketing,Herman-Walker,POS Purchase,56515
Travel & T&E,"Lee, Horton and Snyder",Refund,69726
Marketing,Hancock and Sons,ACH Debit,65054
Logistics,"Woods, Calhoun and Schmidt",Refund,69726
Logistics,Harris-Walters,Refund,69726
Software & SaaS,"Sanchez, Wheeler and Harvey",Online Payment,53070
Office Supplies,Johnston-Odonnell,Adjustment,69309
Software & SaaS,"Phillips, Spence and Barrett",Adjustment,69349
Logistics,Gutierrez Group,Adjustment,69309
Marketing,Morrison Ltd,Service Fee,63825
Office Supplies,"Brown, Valdez and Lucas",Wire Transfer,67571
Professional Services,Crosby-Ramirez,Wire Transfer,67571
Utilities,Rasmussen LLC,Wire Transfer,63825
Office Supplies,Stewart Ltd,Adjustment,69309
Utilities,"Hicks, Bullock and Bailey",Wire Transfer,62403
Software & SaaS,Hooper PLC,Adjustment,69309
Office Supplies,Perry-Davis,Wire Transfer,62403
Professional Services,Lee-Davis,Recurring Subscription,61029
Logistics,Davis Ltd,Refund,62449
Professional Services,Zhang PLC,Recurring Subscription,61029
Professional Services,Navarro-Munoz,Online Payment,59012
Professional Services,Navarro-Munoz,Online Payment,59012
Logistics,Dickson-Brady,Wire Transfer,53358
Logistics,Santana-Byrd,ACH Debit,65054
Logistics,Donovan-Harris,Online Payment,53169
Marketing,"Turner, Ortiz and Taylor",Adjustment,64719
Software & SaaS,Johnson-Wood,Adjustment,64719
Marketing,"Pierce, Bell and Chavez",ACH Debit,54572
Travel & T&E,Dudley Group,Wire Transfer,51423
Software & SaaS,Scott Ltd,Service Fee,68089
Utilities,Perez Inc,Adjustment,61270
Software & SaaS,Morton-Chase,Service Fee,53070
Office Supplies,Good-Hodges,ACH Debit,61270
Office Supplies,Jones LLC,Wire Transfer,68089
Logistics,Donovan-Harris,Online Payment,53169
Software & SaaS,Russell Group,ACH Debit,62403
Professional Services,Taylor and Sons,Online Payment,53169
Travel & T&E,Martinez-Dudley,Online Payment,53070
Logistics,Gray-Mayo,ACH Debit,61270
Travel & T&E,Bishop-Goodwin,Service Fee,63746
Office Supplies,Good-Hodges,ACH Debit,61270
Professional Services,"Daniels, Adkins and Brown",Service Fee,68089
Professional Services,"Ross, Robinson and Bright",POS Purchase,57164
Utilities,Smith PLC,POS Purchase,56515
Marketing,"Bentley, Byrd and Orr",Refund,69726
Office Supplies,Moody-Taylor,Service Fee,63825
Professional Services,"Garcia, Humphrey and Baker",Recurring Subscription,61029
Logistics,Tran Inc,Service Fee,53070
Professional Services,"Fuller, Ingram and Moss",Adjustment,69349
Office Supplies,Davis and Sons,Refund,57223
Marketing,Castaneda-Rodriguez,ACH Debit,62403
Travel & T&E,Blackwell LLC,ACH Debit,61270
Travel & T&E,"Miller, Murphy and Craig",Wire Transfer,67571
Marketing,Richards-Carson,Wire Transfer,63825
Logistics,Abbott-Munoz,POS Purchase,57164
Professional Services,Jones Inc,POS Purchase,57164
Office Supplies,Perry-Davis,Wire Transfer,62403
Logistics,Reynolds Ltd,Service Fee,68089
Professional Services,Crosby-Ramirez,Wire Transfer,67571
Professional Services,Marshall-Elliott,ACH Debit,52848
Office Supplies,Stafford Inc,Online Payment,53070
Software & SaaS,"Butler, Beck and Miller",Adjustment,69309
Logistics,Allen-Allen,Wire Transfer,62403
Logistics,Patton-Jenkins,ACH Debit,61270
Office Supplies,Kerr-Evans,ACH Debit,65054
Office Supplies,"Beltran, Lozano and Mcgee",ACH Debit,52848
Professional Services,Larson-Holloway,Online Payment,53169
Marketing,"Conner, Li and Santiago",Refund,69726
Logistics,Davis Ltd,Refund,62449
Software & SaaS,Anderson-Bailey,ACH Debit,65054
Marketing,"Rodriguez, Brennan and Garrison",ACH Debit,52848
Utilities,"Brown, Romero and Collins",Wire Transfer,58667
Marketing,"Pierce, Bell and Chavez",ACH Debit,54572
Marketing,Armstrong-Andrews,Refund,62449
Professional Services,"Stanley, Tucker and Lee",Wire Transfer,68089
Marketing,Berry-Mckinney,Wire Transfer,62403
Logistics,"Sparks, Jackson and Miller",Refund,62449
Professional Services,Marshall-Elliott,ACH Debit,52848
Utilities,Webster Inc,Service Fee,53039
Office Supplies,Newton and Sons,Online Payment,53169
Travel & T&E,"Shaw, Nelson and Martin",Adjustment,69349
Travel & T&E,Bass PLC,Service Fee,63746
Travel & T&E,"Anderson, Roberts and Gilmore",Adjustment,64719
Professional Services,"Lawson, Morris and Ramos",POS Purchase,57164
Utilities,Smith PLC,POS Purchase,56515
Office Supplies,Mcdaniel Group,POS Purchase,57164
Marketing,Guerrero Inc,Refund,62449
Utilities,King-Miller,ACH Debit,62403
Office Supplies,Moody-Taylor,Service Fee,63825
Marketing,"Clark, Guerrero and Moore",Adjustment,61270
Software & SaaS,Bruce-Gonzalez,Refund,62449
Logistics,Santana-Byrd,ACH Debit,65054
Travel & T&E,Rodriguez-Graham,Wire Transfer,63825
Utilities,Rasmussen LLC,Wire Transfer,63825
Travel & T&E,Reid-Poole,Service Fee,68089
Travel & T&E,"Adams, Christian and Rivas",Refund,62449
Office Supplies,Novak and Sons,Wire Transfer,67571
Travel & T&E,Jones-Young,ACH Debit,65054
Software & SaaS,Garcia-James,ACH Debit,65054
Software & SaaS,"Tran, Jordan and Williams",Refund,57223
Logistics,Jimenez Ltd,Online Payment,53070
Logistics,"Marks, Cook and Aguilar",Recurring Subscription,61029
Office Supplies,Cole-Palmer,Service Fee,53070
Travel & T&E,Gutierrez-Lopez,Online Payment,53070
Utilities,Fernandez and Sons,ACH Debit,61270
Logistics,"Washington, Hardy and Bray",ACH Debit,52848
Software & SaaS,Hernandez-Jones,Wire Transfer,58667
Logistics,"Woods, Calhoun and Schmidt",Refund,69726
Office Supplies,"Beltran, Lozano and Mcgee",ACH Debit,52848
Travel & T&E,"Harris, Collins and Carney",Adjustment,64719
Software & SaaS,"Turner, Riggs and Roman",Refund,69726
Marketing,Lyons-Bender,Service Fee,63746
Office Supplies,Burch-Montoya,Wire Transfer,67571
Marketing,"Becker, Taylor and Davis",Online Payment,59012
Marketing,Armstrong-Andrews,Refund,62449
Logistics,"Reid, Ferguson and Sanchez",ACH Debit,54572
Professional Services,Jones Inc,POS Purchase,57164
Utilities,Thompson-James,Adjustment,61270
Logistics,Morgan-French,Wire Transfer,51423
Travel & T&E,"Bryan, Smith and Booth",POS Purchase,57164
Logistics,Kane PLC,Adjustment,61270
Office Supplies,"Brown, Valdez and Lucas",Wire Transfer,67571
Utilities,"Martin, Rose and Obrien",Wire Transfer,63825
Logistics,Davis Ltd,Refund,62449
Travel & T&E,Bass PLC,Service Fee,63746
Utilities,Williams PLC,Service Fee,53039
Office Supplies,Burch-Montoya,Wire Transfer,67571
Software & SaaS,"Phillips, Spence and Barrett",Adjustment,69349
Marketing,Cook-Hines,Service Fee,68089
Software & SaaS,Hernandez-Jones,Wire Transfer,58667
Office Supplies,"Rodriguez, Figueroa and Sanchez",Wire Transfer,68089
Travel & T&E,"Valentine, Joyce and Murray",Wire Transfer,51423
Travel & T&E,Brown-Copeland,Service Fee,63825
Professional Services,Gregory-Watkins,Wire Transfer,68089
Office Supplies,Willis and Sons,Wire Transfer,62403
Logistics,Torres Group,POS Purchase,56515
Logistics,Garcia-Smith,ACH Debit,62403
Logistics,Jimenez Ltd,Online Payment,53070
Utilities,"Carlson, Hooper and Wall",ACH Debit,62403
Software & SaaS,"Burke, Martinez and Riggs",Wire Transfer,67571
Logistics,Bean LLC,Refund,69726
Utilities,Perez Inc,Adjustment,61270
Marketing,"Williams, Logan and Camacho",Online Payment,53169
Professional Services,"Suarez, Shields and Hill",Service Fee,63825
Utilities,Terry-Martinez,Online Payment,59012
Utilities,Rasmussen LLC,Wire Transfer,63825
Travel & T&E,Brown-Copeland,Service Fee,63825
Travel & T&E,Kim Inc,Service Fee,68089
Logistics,Davis Ltd,Refund,62449
Professional Services,Graham Group,Adjustment,69309
Marketing,"Miller, Ramos and Coleman",ACH Debit,61270
Logistics,"Nelson, Morton and Medina",Wire Transfer,68089
Software & SaaS,Howell and Sons,POS Purchase,56515
Utilities,Estrada-Nolan,ACH Debit,65054
Utilities,Graham Group,Refund,57223
Logistics,Boone LLC,Service Fee,63746
Professional Services,"Rosales, Mitchell and Hines",Adjustment,69349
Software & SaaS,Moore-Collins,Wire Transfer,58667
Software & SaaS,Gilbert PLC,ACH Debit,62403
Logistics,Hayes and Sons,ACH Debit,62403
Software & SaaS,"Brennan, Wallace and Benson",Refund,69726
Marketing,"Brooks, Lam and Hayes",POS Purchase,57164
Office Supplies,Erickson and Sons,Adjustment,61270
Software & SaaS,Russell Group,ACH Debit,62403
Software & SaaS,"Parker, Ortiz and Powell",POS Purchase,57164
Logistics,"Fernandez, Kim and George",POS Purchase,57164
Utilities,Webster Inc,Service Fee,53039
Travel & T&E,"Rivera, Johnson and Wiley",Wire Transfer,53358
Office Supplies,Cole-Palmer,Service Fee,53070
Professional Services,King-York,Adjustment,69349
Software & SaaS,Rodriguez LLC,Adjustment,69309
Office Supplies,Stafford Inc,Online Payment,53070
Marketing,Castaneda-Rodriguez,ACH Debit,62403
Marketing,Lee-Cooke,Recurring Subscription,61029
Travel & T&E,Pollard and Sons,Recurring Subscription,61029
Office Supplies,"Wood, Tran and Cooper",ACH Debit,52848
Software & SaaS,Spencer-Lee,Online Payment,53070
Marketing,Wagner-King,Refund,57223
Software & SaaS,"Mcclain, Miller and Henderson",Adjustment,69349
Logistics,"Kelley, Nguyen and Vang",Wire Transfer,63825
Office Supplies,"Richardson, Farmer and Andrews",Recurring Subscription,61029
Professional Services,Graham Group,Adjustment,69309
Software & SaaS,Davis and Sons,ACH Debit,62403
Logistics,Williams Inc,POS Purchase,57164
Logistics,Jimenez Ltd,Online Payment,53070
Office Supplies,"Brown, Valdez and Lucas",Wire Transfer,67571
Office Supplies,Valentine-Holland,Wire Transfer,53358
Software & SaaS,Davis and Sons,ACH Debit,62403
Software & SaaS,Short-Garcia,Wire Transfer,62403
Utilities,"Avery, Horton and Fernandez",Service Fee,63825
Office Supplies,Nolan and Sons,ACH Debit,54572
Marketing,Smith and Sons,Service Fee,68089
Utilities,Graham Group,Refund,57223
Travel & T&E,Stein-Silva,POS Purchase,57164
